,step,discrim_loss,gen_loss_GAN,gen_loss_L2,gen_loss_SSIM,gen_loss_squirrel,squirrel_discrim_loss,gen_loss_frc_int,gen_loss_frc_mean,gen_loss_frc_log,gen_loss_frc_lin,gen_loss_frc_exp
14,3749,0.081388920545578,0.9417861700057983,0.02325453609228134,0.5284024477005005,0.9972208142280579,0.9972438812255859,0.9887911677360535,0.5945649743080139,0.9133532047271729,0.41945892572402954,0.5041990280151367
15,3999,0.0726439356803894,0.955948531627655,0.02232787013053894,0.5185810923576355,0.9973044395446777,0.9973413944244385,0.9894294738769531,0.5943126678466797,0.9134707450866699,0.41981303691864014,0.5042644143104553
16,4249,0.06761640310287476,0.9617867469787598,0.021869126707315445,0.5110275149345398,0.9972372651100159,0.9972121715545654,0.9928291440010071,0.594799280166626,0.9157273769378662,0.41964370012283325,0.5043611526489258
17,4499,0.07404188066720963,0.9530166983604431,0.021527383476495743,0.5139116644859314,0.9972522258758545,0.9972031712532043,0.9821134805679321,0.5913032293319702,0.9061058163642883,0.4161883592605591,0.5010402798652649
18,4749,0.19903069734573364,0.9032812714576721,0.021611178293824196,0.5150657892227173,0.9973160028457642,0.9972428679466248,0.973006010055542,0.5894216895103455,0.8992719650268555,0.4139432907104492,0.4990723133087158
19,4999,0.06970039755105972,0.9501933455467224,0.021913474425673485,0.5159479379653931,0.9972836971282959,0.9973070621490479,0.9797173142433167,0.5919229984283447,0.9057086110115051,0.41563260555267334,0.5010195970535278
20,5249,0.0521438866853714,0.9566690921783447,0.022206220775842667,0.5280105471611023,0.9972244501113892,0.9972551465034485,0.9747892022132874,0.5899739861488342,0.9008362889289856,0.4146246910095215,0.49961593747138977
21,5499,0.10192908346652985,0.9005705714225769,0.024093516170978546,0.5355984568595886,0.9972444176673889,0.997314989566803,0.9984641671180725,0.5986151099205017,0.9233981370925903,0.42379990220069885,0.5084352493286133
22,5749,0.06298547983169556,0.9578413367271423,0.021273918449878693,0.5138222575187683,0.9972777962684631,0.9972767233848572,0.9758020043373108,0.5903352499008179,0.9018163681030273,0.41441699862480164,0.49966874718666077
23,5999,0.06048984080553055,0.9595054388046265,0.021491611376404762,0.5204823017120361,0.9972683191299438,0.9972078800201416,0.9826239943504333,0.590866208076477,0.9059107303619385,0.4167947769165039,0.501125156879425
24,6249,0.04513564333319664,0.9823443293571472,0.02049957774579525,0.5084470510482788,0.9973185062408447,0.9972164630889893,0.9780421853065491,0.5895677208900452,0.9020097255706787,0.413924902677536,0.49905890226364136
25,6499,0.030715808272361755,0.9803781509399414,0.021756988018751144,0.5222545862197876,0.9971519112586975,0.9970743060112,0.9638139009475708,0.5852934718132019,0.8895450234413147,0.40843626856803894,0.4942464828491211
26,6749,0.06800120323896408,0.9539869427680969,0.021281156688928604,0.5115541219711304,0.9972875118255615,0.9972981214523315,0.9689226150512695,0.5858892202377319,0.8926998972892761,0.41081881523132324,0.4956881105899811
27,6999,0.034599628299474716,0.9884003400802612,0.02088993787765503,0.5225364565849304,0.9972459673881531,0.9971227049827576,0.9613531231880188,0.5843754410743713,0.8871971368789673,0.4074804186820984,0.4933229386806488
28,7249,0.053403764963150024,0.9671911001205444,0.020032597705721855,0.5035127401351929,0.9972883462905884,0.9973057508468628,0.9509557485580444,0.5793933272361755,0.8756628632545471,0.40362992882728577,0.48894476890563965
