,step,discrim_loss,gen_loss_GAN,gen_loss_L2,gen_loss_SSIM,gen_loss_squirrel,squirrel_discrim_loss,gen_loss_frc_int,gen_loss_frc_mean,gen_loss_frc_log,gen_loss_frc_lin,gen_loss_frc_exp
40,10249,0.019173884764313698,0.9975526332855225,0.02009797841310501,0.4868365526199341,0.9950354695320129,0.9970759153366089,1.0078909397125244,0.6030930280685425,0.9337276816368103,0.4226588308811188,0.5100704431533813
41,10499,0.055536020547151566,0.9753581285476685,0.019456934183835983,0.48212921619415283,0.9950050115585327,0.9970100522041321,0.9984993934631348,0.6003795266151428,0.9257690906524658,0.4199809730052948,0.5074352622032166
42,10749,0.03563471511006355,0.9913519024848938,0.020599011331796646,0.4911622107028961,0.9950297474861145,0.996941328048706,0.9962006211280823,0.5980393886566162,0.9216747879981995,0.4183613061904907,0.505450427532196
43,10999,0.017029719427227974,0.9948918223381042,0.019108286127448082,0.47245994210243225,0.9950011968612671,0.9970201253890991,0.9677099585533142,0.587415337562561,0.8939952850341797,0.4066535234451294,0.4944762885570526
44,11249,0.035889800637960434,0.9860150218009949,0.020349672064185143,0.4759334623813629,0.9950047135353088,0.9970621466636658,0.9780423641204834,0.5922242999076843,0.9053570628166199,0.4107559025287628,0.49887633323669434
45,11499,0.022464314475655556,1.0002361536026,0.019929194822907448,0.4834987223148346,0.9949722290039062,0.996935248374939,0.9846161007881165,0.5938973426818848,0.910838782787323,0.4136015772819519,0.5010579824447632
46,11749,0.016517505049705505,0.9967504143714905,0.019393563270568848,0.4691809117794037,0.9950392246246338,0.9970690608024597,0.9691840410232544,0.5881730318069458,0.8957573771476746,0.4071422517299652,0.4950794279575348
47,11999,0.035500362515449524,0.9848190546035767,0.019675180315971375,0.4798935353755951,0.995013415813446,0.9970576167106628,0.9832594394683838,0.592869758605957,0.9086394309997559,0.4121500849723816,0.49990078806877136
48,12249,0.025815993547439575,0.9947968125343323,0.020773330703377724,0.48363128304481506,0.9950340986251831,0.9969780445098877,0.9876360297203064,0.5956335663795471,0.9144443273544312,0.41523078083992004,0.5027421116828918
49,12499,0.017090987414121628,0.9935230612754822,0.019482742995023727,0.48323115706443787,0.9949952960014343,0.996861457824707,0.9795910120010376,0.5929467678070068,0.9070433378219604,0.41221651434898376,0.49995797872543335
50,12749,0.054184652864933014,0.9904627203941345,0.01939236745238304,0.47960320115089417,0.9950236678123474,0.9971053004264832,0.9838401079177856,0.5943069458007812,0.9108889102935791,0.41468995809555054,0.5018502473831177
51,12999,0.022071950137615204,0.9851500391960144,0.019669003784656525,0.47268617153167725,0.995009183883667,0.997005045413971,0.9770186543464661,0.5899822115898132,0.9019901752471924,0.40994009375572205,0.4973834156990051
52,13249,0.009233981370925903,0.9961060285568237,0.01994699239730835,0.4757942855358124,0.9949904084205627,0.9971209168434143,0.9737906455993652,0.5892006754875183,0.899403989315033,0.4089997410774231,0.4964955747127533
53,13499,0.022386400029063225,0.9969746470451355,0.01859673671424389,0.46765172481536865,0.9950073957443237,0.9970257878303528,0.9662622809410095,0.5861260890960693,0.8918740153312683,0.40639233589172363,0.49373549222946167
54,13749,0.013009143061935902,1.0015519857406616,0.018192918971180916,0.4691605865955353,0.9950835704803467,0.9970965385437012,0.9709104895591736,0.5899382829666138,0.8989639282226562,0.4090134799480438,0.49686887860298157
55,13999,0.13463899493217468,0.8869993090629578,0.018718233332037926,0.46639585494995117,0.9950209259986877,0.9970017075538635,0.9691326022148132,0.5868489742279053,0.8941933512687683,0.406961590051651,0.4943671226501465
56,14249,0.02588730864226818,0.9804022312164307,0.020342176780104637,0.4867834448814392,0.9950383901596069,0.9970579147338867,0.970220148563385,0.5882588028907776,0.8964358568191528,0.4072624146938324,0.49519506096839905
57,14499,0.01025458425283432,0.9950966835021973,0.02045317180454731,0.47425442934036255,0.9950106143951416,0.997038722038269,0.9761306643486023,0.5903410315513611,0.9020224213600159,0.410333514213562,0.4976687729358673
58,14749,0.011048723012208939,0.9910613894462585,0.019504496827721596,0.46994900703430176,0.9950758814811707,0.9971718788146973,0.969786524772644,0.5892423987388611,0.8975058197975159,0.4080492854118347,0.49606993794441223
59,14999,0.009202910587191582,0.9962983727455139,0.018552476540207863,0.4767959415912628,0.9950209856033325,0.99699866771698,0.9691081643104553,0.5884181261062622,0.8960251808166504,0.4071623682975769,0.4952440857887268
60,15249,0.01666852831840515,0.9873783588409424,0.018897701054811478,0.47194355726242065,0.9950283169746399,0.997007429599762,0.9670989513397217,0.5889173746109009,0.895648717880249,0.406559020280838,0.49522918462753296
61,15499,0.011046439409255981,0.9972883462905884,0.019529739394783974,0.47230684757232666,0.9950575828552246,0.9970766305923462,0.957903265953064,0.5830883979797363,0.8839271068572998,0.4026522636413574,0.49035221338272095
62,15749,0.011788097210228443,1.0006186962127686,0.019393030554056168,0.4668040871620178,0.9949890375137329,0.997045636177063,0.9563761353492737,0.5830762982368469,0.8830450773239136,0.40175488591194153,0.4899285137653351
63,15999,0.02159469574689865,0.9999083876609802,0.02007148042321205,0.47513696551322937,0.9950411319732666,0.9970678687095642,0.9600980877876282,0.5850999355316162,0.8874145746231079,0.40396782755851746,0.49201905727386475
64,16249,0.02157467044889927,0.9986571073532104,0.018449805676937103,0.4694576859474182,0.9949998259544373,0.9971373081207275,0.9650309681892395,0.5868201851844788,0.8920433521270752,0.40596652030944824,0.4938681125640869
65,16499,0.016631152480840683,0.9975348711013794,0.018930785357952118,0.46939703822135925,0.9949370622634888,0.9970715641975403,0.9497168660163879,0.5820792317390442,0.8784478902816772,0.39999920129776,0.48860234022140503
66,16749,0.03160881996154785,0.9783864617347717,0.018586184829473495,0.4739905297756195,0.9950549602508545,0.9970060586929321,0.9489951729774475,0.5805516839027405,0.8761630654335022,0.3997632563114166,0.4876938462257385
67,16999,0.011411549523472786,0.9978500604629517,0.019328869879245758,0.47706690430641174,0.9950369000434875,0.9969162344932556,0.9489221572875977,0.5809566974639893,0.8766736388206482,0.40020090341567993,0.4881250560283661
68,17249,0.00930187851190567,0.9981486201286316,0.01911655254662037,0.4672451913356781,0.995018720626831,0.9970941543579102,0.952433705329895,0.5810643434524536,0.8785667419433594,0.40079498291015625,0.48841702938079834
69,17499,0.021036479622125626,0.9885523915290833,0.018857132643461227,0.47124582529067993,0.9950021505355835,0.996971070766449,0.9601529836654663,0.584366500377655,0.8864613771438599,0.4038107991218567,0.4916362464427948
70,17749,0.026532603427767754,0.9835165143013,0.01938607171177864,0.47130224108695984,0.9949937462806702,0.9971688389778137,0.9628373384475708,0.5855955481529236,0.8894424438476562,0.4050363004207611,0.4927615821361542
71,17999,0.010731952264904976,0.995573878288269,0.018150659278035164,0.46428677439689636,0.9949963688850403,0.9971598386764526,0.9527590870857239,0.5811583995819092,0.8788543343544006,0.40060508251190186,0.48842230439186096
72,18249,0.02130996622145176,0.9956827759742737,0.01852908357977867,0.4707587659358978,0.994933545589447,0.9969934821128845,0.9565916061401367,0.5818958878517151,0.8818281888961792,0.4012090265750885,0.48907870054244995
73,18499,0.019385842606425285,0.9936279654502869,0.01844937354326248,0.46375590562820435,0.9949628114700317,0.9969460964202881,0.9459781050682068,0.5782280564308167,0.8717737793922424,0.3978939652442932,0.4856048822402954
74,18749,0.010759490542113781,0.9982127547264099,0.018405169248580933,0.46879586577415466,0.9950078725814819,0.9971064925193787,0.9494456052780151,0.5786973237991333,0.8741243481636047,0.39868173003196716,0.48623472452163696
75,18999,0.01149777416139841,0.9949352741241455,0.018052121624350548,0.47225919365882874,0.9949991106987,0.9970423579216003,0.9450181722640991,0.5782722234725952,0.8712708353996277,0.39761415123939514,0.4855361580848694
76,19249,0.009830353781580925,1.000377893447876,0.018139058724045753,0.46285560727119446,0.9949675798416138,0.9969530701637268,0.9475272297859192,0.5786991715431213,0.8731302618980408,0.3990974724292755,0.48644936084747314
77,19499,0.010159031488001347,0.9989839196205139,0.017781462520360947,0.46639323234558105,0.995021641254425,0.9971874356269836,0.9420749545097351,0.5763372778892517,0.8675262928009033,0.396335244178772,0.4838801622390747
78,19749,0.016403071582317352,1.0005810260772705,0.01857922039926052,0.46872395277023315,0.9950079321861267,0.9971264004707336,0.9500420093536377,0.5808264017105103,0.8770608305931091,0.4005759656429291,0.4882015883922577
79,19999,0.007407195400446653,1.001096487045288,0.01793351210653782,0.4704361855983734,0.9950178265571594,0.9969466924667358,0.9588499665260315,0.5840926170349121,0.8856084942817688,0.40325304865837097,0.4911460876464844
80,20249,0.0245414637029171,0.997572124004364,0.017944978550076485,0.4673154950141907,0.9950142502784729,0.9970430135726929,0.9468616247177124,0.578967273235321,0.8731258511543274,0.3981928825378418,0.4861752688884735
81,20499,0.006091088987886906,0.9986872673034668,0.017978018149733543,0.4686822295188904,0.9950183033943176,0.996982216835022,0.953585684299469,0.5816327333450317,0.8799324631690979,0.4017380177974701,0.4891884922981262
82,20749,0.020638711750507355,0.9885537624359131,0.018819639459252357,0.4712683856487274,0.9950112700462341,0.9970304369926453,0.9485523700714111,0.5793841481208801,0.8745360970497131,0.3994714617729187,0.48699286580085754
83,20999,0.007647586055099964,0.9944412708282471,0.018953468650579453,0.4659600257873535,0.9949851036071777,0.996891975402832,0.9474963545799255,0.5786397457122803,0.8731042146682739,0.3992345929145813,0.48648178577423096
84,21249,0.00788397528231144,0.9998262524604797,0.01885797642171383,0.4622785747051239,0.9950321912765503,0.9970641136169434,0.9373589158058167,0.5745784044265747,0.8629060983657837,0.39434656500816345,0.48203158378601074
85,21499,0.02522357553243637,0.9817328453063965,0.01813802495598793,0.46205589175224304,0.9950374960899353,0.996956467628479,0.9460504055023193,0.5785394906997681,0.8722188472747803,0.39858463406562805,0.48612308502197266
86,21749,0.015236220322549343,0.9989220499992371,0.01834264025092125,0.46546345949172974,0.9950478672981262,0.9970567226409912,0.9510279893875122,0.5804409980773926,0.8771007657051086,0.39990735054016113,0.4877045452594757
87,21999,0.017223218455910683,0.9915419816970825,0.018355708569288254,0.4629530608654022,0.9950137138366699,0.9969341158866882,0.9373016357421875,0.5744362473487854,0.8627514243125916,0.39422178268432617,0.4819529950618744
88,22249,0.009595920331776142,0.9994632005691528,0.018048467114567757,0.46698281168937683,0.9950062036514282,0.9970602989196777,0.9309199452400208,0.5723284482955933,0.8568707704544067,0.39276841282844543,0.4801860451698303
89,22499,0.007624756544828415,0.9981387853622437,0.018430592492222786,0.46342575550079346,0.9949657320976257,0.9970468282699585,0.9374504685401917,0.5751190781593323,0.8637099266052246,0.3948309123516083,0.48257794976234436
90,22749,0.03226298466324806,0.9998579025268555,0.017087899148464203,0.45531556010246277,0.99504554271698,0.9970265626907349,0.9335286021232605,0.5733636617660522,0.8594833016395569,0.39302724599838257,0.4808046519756317
91,22999,0.019378192722797394,0.9872509837150574,0.017841225489974022,0.46712782979011536,0.9949778914451599,0.9969688653945923,0.9281853437423706,0.5722775459289551,0.8553524017333984,0.39213502407073975,0.4798513948917389
92,23249,0.009372387081384659,0.9961870312690735,0.018258925527334213,0.46242934465408325,0.9949765801429749,0.9968849420547485,0.9379545450210571,0.5759084820747375,0.864829421043396,0.3944932520389557,0.4828367829322815
93,23499,0.006337436381727457,0.9992513060569763,0.01839999482035637,0.4730743169784546,0.9950349926948547,0.9969756603240967,0.9387140870094299,0.5753166675567627,0.8645316362380981,0.3956039845943451,0.4830380380153656
94,23749,0.009563728235661983,0.9979744553565979,0.017888253554701805,0.4652215838432312,0.9949328303337097,0.9968820214271545,0.9301859140396118,0.5712573528289795,0.8551877737045288,0.3918273150920868,0.47917720675468445
95,23999,0.017910409718751907,1.0049859285354614,0.018535953015089035,0.46139368414878845,0.9949851036071777,0.9971041083335876,0.9321041703224182,0.571723997592926,0.8567139506340027,0.3926309049129486,0.4797907769680023
96,24249,0.00903348159044981,0.9987297654151917,0.01820189133286476,0.4607125222682953,0.9949396252632141,0.9970865845680237,0.9301100969314575,0.5717917084693909,0.8558576107025146,0.3912735879421234,0.4791538119316101
97,24499,0.012494336813688278,0.9926024675369263,0.017619401216506958,0.46246275305747986,0.9950340986251831,0.9971286058425903,0.926688015460968,0.5699049830436707,0.8517948389053345,0.3896142542362213,0.4774090647697449
98,24749,0.004729611799120903,0.9995173811912537,0.017884444445371628,0.45428743958473206,0.9950364232063293,0.9969850778579712,0.9371200203895569,0.5741500854492188,0.8623294830322266,0.39400503039360046,0.4816957414150238
99,24999,0.00648834090679884,1.0012145042419434,0.017464101314544678,0.46738672256469727,0.9950003623962402,0.9970152378082275,0.9443215727806091,0.5775592923164368,0.8702309131622314,0.39784902334213257,0.48522865772247314
100,25249,0.009873521514236927,1.0019276142120361,0.017635487020015717,0.4667013883590698,0.9949856400489807,0.9969764947891235,0.9234134554862976,0.5692188143730164,0.849210262298584,0.38871312141418457,0.4766646921634674
101,25499,0.010453159920871258,0.997829258441925,0.01868828944861889,0.4686276614665985,0.9950311183929443,0.9971637725830078,0.9399967193603516,0.5752332806587219,0.8651219010353088,0.3962180018424988,0.48331624269485474
102,25749,0.01132148690521717,1.001685380935669,0.018932022154331207,0.47805288434028625,0.9949604272842407,0.9969402551651001,0.9394977688789368,0.5755406618118286,0.8651677370071411,0.3958103060722351,0.48325449228286743
103,25999,0.004634486977010965,0.9999246597290039,0.01834559440612793,0.4708799123764038,0.9949724078178406,0.9970007538795471,0.9345095157623291,0.573370099067688,0.8599642515182495,0.39388158917427063,0.4812203049659729
104,26249,0.010457867756485939,1.002492904663086,0.017434708774089813,0.4630388021469116,0.9950066804885864,0.9969696998596191,0.9224796295166016,0.5686944127082825,0.8480286598205566,0.3889254033565521,0.47646525502204895
105,26499,0.014172142371535301,0.9793849587440491,0.016923977062106133,0.46384701132774353,0.9950072169303894,0.9969148635864258,0.9227471351623535,0.5680961608886719,0.8474605679512024,0.3890242576599121,0.4762234389781952
106,26749,0.006844989024102688,0.9969897270202637,0.017576929181814194,0.45208555459976196,0.9949846863746643,0.9970892071723938,0.9108830690383911,0.5635452270507812,0.8358656764030457,0.383330374956131,0.4711573123931885
107,26999,0.009202138520777225,1.0011940002441406,0.016688155010342598,0.45209571719169617,0.994974672794342,0.9969844222068787,0.9195064902305603,0.5670849680900574,0.8445773124694824,0.38766026496887207,0.47505971789360046
108,27249,0.009462302550673485,0.9930224418640137,0.01749138906598091,0.4567624032497406,0.9949818253517151,0.9970124363899231,0.9145627617835999,0.5638471245765686,0.8381614685058594,0.3846607506275177,0.4719861149787903
109,27499,0.006887571886181831,0.9972128868103027,0.016998395323753357,0.45031973719596863,0.9950903058052063,0.9969443678855896,0.9374287128448486,0.5747518539428711,0.8631395697593689,0.395339697599411,0.48258548974990845
110,27749,0.003707746509462595,0.9993104338645935,0.017218347638845444,0.4540128707885742,0.99504154920578,0.9970162510871887,0.9211509227752686,0.5672935843467712,0.8457154631614685,0.38726934790611267,0.4749695360660553
111,27999,0.035815563052892685,0.989475429058075,0.01703009381890297,0.4580613374710083,0.9950356483459473,0.9968933463096619,0.9344006776809692,0.5722653865814209,0.858663022518158,0.3933054506778717,0.4804478585720062
112,28249,0.013917406089603901,0.987013578414917,0.01797454245388508,0.44961750507354736,0.9950181841850281,0.9971057176589966,0.9143446087837219,0.5653818845748901,0.8397822976112366,0.3848899006843567,0.4728747010231018
113,28499,0.009015039540827274,0.9987351298332214,0.01767885684967041,0.4554632604122162,0.9950411319732666,0.997096598148346,0.922199010848999,0.5676539540290833,0.8466864824295044,0.3879995048046112,0.47551387548446655
114,28749,0.007328526582568884,1.0010793209075928,0.0169051680713892,0.4525710642337799,0.9949650168418884,0.9970982074737549,0.9161691069602966,0.5652499198913574,0.8406385779380798,0.38454094529151917,0.4726342558860779
115,28999,0.0036425709258764982,1.0003294944763184,0.01725374162197113,0.46113261580467224,0.9949496984481812,0.9967941641807556,0.9258691072463989,0.5694055557250977,0.8507100343704224,0.38998234272003174,0.4773321747779846
116,29249,0.006211285945028067,1.0000524520874023,0.017099818214774132,0.4576699137687683,0.9949969053268433,0.997087299823761,0.9177355170249939,0.5655946135520935,0.84189772605896,0.3865148723125458,0.4737652838230133
117,29499,0.0072729261592030525,1.0004428625106812,0.01665913686156273,0.4680539667606354,0.9949817657470703,0.9969101548194885,0.9282939434051514,0.5704761743545532,0.8532596230506897,0.3910770118236542,0.47844281792640686
118,29749,0.015118423849344254,0.9925668239593506,0.016781654208898544,0.4518893361091614,0.995018482208252,0.9971277117729187,0.91269850730896,0.5619058609008789,0.8349043130874634,0.38336148858070374,0.47034773230552673
119,29999,0.011597824282944202,0.9924308657646179,0.0166221521794796,0.4420161843299866,0.9950359463691711,0.9971203207969666,0.9179908037185669,0.5654873251914978,0.8419288992881775,0.38632139563560486,0.473619669675827
120,30249,0.004106822423636913,0.996415913105011,0.01690281368792057,0.45261499285697937,0.9949769973754883,0.996996283531189,0.9239392876625061,0.5679882764816284,0.8479966521263123,0.38963931798934937,0.47647103667259216
121,30499,0.010078784078359604,1.0000759363174438,0.016888519749045372,0.4501575231552124,0.994953453540802,0.9970362186431885,0.9084861278533936,0.5611872673034668,0.8318104147911072,0.3818941116333008,0.46926525235176086
122,30749,0.004816962406039238,0.9987180829048157,0.017176777124404907,0.46184635162353516,0.9949721097946167,0.9969773888587952,0.914085865020752,0.564415454864502,0.8385127186775208,0.38464412093162537,0.47223106026649475
123,30999,0.007229412440210581,0.9971666932106018,0.01704186387360096,0.46494781970977783,0.995023250579834,0.9971593618392944,0.9273505806922913,0.5696220397949219,0.8516521453857422,0.3905903100967407,0.47773680090904236
124,31249,0.004437328316271305,0.9984632134437561,0.016038239002227783,0.4593823254108429,0.9949892163276672,0.9969931244850159,0.920344889163971,0.566584050655365,0.8444493412971497,0.3876110017299652,0.47479185461997986
125,31499,0.005922658368945122,1.001383900642395,0.017454316839575768,0.46124783158302307,0.9949777722358704,0.9969514608383179,0.9144456386566162,0.5649407505989075,0.8394079804420471,0.38487082719802856,0.4726355969905853
126,31749,0.018903296440839767,0.9910939335823059,0.01766243949532509,0.46244901418685913,0.9949609637260437,0.9970858097076416,0.9151460528373718,0.5648385882377625,0.8395597338676453,0.38470128178596497,0.4725075662136078
127,31999,0.01956310123205185,0.9806883335113525,0.016716403886675835,0.45652374625205994,0.9949949979782104,0.9970777630805969,0.9065470695495605,0.5605427026748657,0.8300060629844666,0.3815305829048157,0.46875545382499695
128,32249,0.007722665090113878,0.9915248155593872,0.016253532841801643,0.4512397348880768,0.9950510859489441,0.9970248937606812,0.9140527844429016,0.5638787150382996,0.8378957509994507,0.38444623351097107,0.4718859791755676
129,32499,0.0037156222388148308,0.9992148876190186,0.016749246045947075,0.4587322771549225,0.9950214624404907,0.9970938563346863,0.927012026309967,0.569898247718811,0.8518790602684021,0.3902711570262909,0.4777083992958069
130,32749,0.004765369929373264,0.998666524887085,0.01643415354192257,0.45133617520332336,0.995063066482544,0.9970340132713318,0.9177384972572327,0.564944863319397,0.841064453125,0.3861003816127777,0.47328686714172363
131,32999,0.003122763242572546,0.9999642968177795,0.016988564282655716,0.4593561887741089,0.9949986934661865,0.9970628619194031,0.907904863357544,0.5605170726776123,0.8306955099105835,0.3818124830722809,0.46893298625946045
132,33249,0.0031615209300071,0.9998114705085754,0.017215916886925697,0.4565041959285736,0.9949776530265808,0.9970444440841675,0.9023841619491577,0.5589420795440674,0.8259271383285522,0.37967395782470703,0.4671047329902649
