,step,discrim_loss,gen_loss_GAN,gen_loss_L2,gen_loss_SSIM,gen_loss_squirrel,squirrel_discrim_loss,gen_loss_frc_int,gen_loss_frc_mean,gen_loss_frc_log,gen_loss_frc_lin,gen_loss_frc_exp
0,249,0.7797141075134277,0.4042992889881134,0.0337405726313591,0.4461882710456848,0.914998471736908,0.9157290458679199,1.0816928148269653,0.6039115786552429,0.9968454837799072,0.44510123133659363,0.5214639902114868
1,499,0.6260138154029846,0.31852346658706665,0.007873902097344398,0.42478352785110474,0.9900709390640259,0.9909693598747253,1.1455180644989014,0.6413637399673462,1.0486074686050415,0.46890154480934143,0.5521427392959595
2,749,0.5981171131134033,0.3053779602050781,0.00616987282410264,0.4366854429244995,0.9960905313491821,0.9969028830528259,1.1033343076705933,0.63395094871521,1.018399715423584,0.4592364430427551,0.5436674356460571
3,999,0.556917667388916,0.2844001352787018,0.006319946609437466,0.44631919264793396,0.9966305494308472,0.9973477125167847,1.1081141233444214,0.6371037364006042,1.02578866481781,0.4624515473842621,0.5467637777328491
4,1249,0.5425422191619873,0.2748571038246155,0.006078935228288174,0.4424198567867279,0.996686577796936,0.9974566698074341,1.0805606842041016,0.6278032660484314,1.0004652738571167,0.45029130578041077,0.536145806312561
5,1499,0.5624508857727051,0.2847927212715149,0.006265962030738592,0.4411437511444092,0.9966778755187988,0.9974963068962097,1.1008723974227905,0.6327529549598694,1.016532063484192,0.45750001072883606,0.5421497225761414
6,1749,0.5370686650276184,0.270854115486145,0.005915242247283459,0.4466959536075592,0.9966784119606018,0.9973945021629333,1.0724776983261108,0.6254767179489136,0.9937450885772705,0.4486945569515228,0.5342162847518921
7,1999,0.5531023740768433,0.2777005434036255,0.006244076881557703,0.4557448625564575,0.9966549277305603,0.9973781704902649,1.0928795337677002,0.6309961080551147,1.0106346607208252,0.45574623346328735,0.5404430627822876
8,2249,0.545996904373169,0.27588480710983276,0.006206507328897715,0.4448581039905548,0.9966158270835876,0.9974138140678406,1.0716547966003418,0.6241689920425415,0.9916300177574158,0.4474601447582245,0.5328959822654724
9,2499,0.5527715682983398,0.27699726819992065,0.005681630223989487,0.44010645151138306,0.996630847454071,0.9974365234375,1.0770245790481567,0.6274219751358032,0.9985378384590149,0.4506465196609497,0.5361047387123108
10,2749,0.5873261094093323,0.2960052490234375,0.005599868018180132,0.43199360370635986,0.9966438412666321,0.9974728226661682,1.0448328256607056,0.6167083978652954,0.9691027402877808,0.43879517912864685,0.5249863862991333
11,2999,0.5221689939498901,0.262843519449234,0.00565092358738184,0.44223785400390625,0.9966568350791931,0.9974077343940735,1.060070514678955,0.6194046139717102,0.9797226786613464,0.44322389364242554,0.5285707712173462
12,3249,0.5574493408203125,0.2796373665332794,0.005990137346088886,0.44369572401046753,0.9966209530830383,0.9975554347038269,1.0490427017211914,0.6174622178077698,0.9721161127090454,0.4391648471355438,0.5255330801010132
13,3499,0.5275039672851562,0.2679142355918884,0.0057196603156626225,0.4249707758426666,0.9966331720352173,0.9974701404571533,1.0298398733139038,0.6114977598190308,0.9551358819007874,0.43220460414886475,0.5192022323608398
14,3749,0.5380379557609558,0.2760915458202362,0.005786682944744825,0.4339616000652313,0.9966583847999573,0.9974079728126526,1.0514259338378906,0.6180210113525391,0.9735137224197388,0.4400881230831146,0.5263081192970276
15,3999,0.5422118306159973,0.30978700518608093,0.005784914363175631,0.4503209590911865,0.9966589212417603,0.9974285364151001,1.0703866481781006,0.6242218017578125,0.9909631013870239,0.44783735275268555,0.5331721305847168
16,4249,0.6278472542762756,0.44782790541648865,0.006033298559486866,0.4421760141849518,0.9966367483139038,0.9973862171173096,1.0290939807891846,0.6106593012809753,0.9536638259887695,0.4314787983894348,0.5184244513511658
17,4499,0.448463499546051,0.44657519459724426,0.005717424210160971,0.43557584285736084,0.9967021942138672,0.9974035024642944,1.0485349893569946,0.6162778735160828,0.9702379703521729,0.43889665603637695,0.5248724222183228
18,4749,0.3325636088848114,0.5921205878257751,0.00591574190184474,0.44692090153694153,0.9966440796852112,0.9973850846290588,1.0326042175292969,0.6125998497009277,0.9579424262046814,0.4332476556301117,0.5202242136001587
19,4999,0.2610793113708496,0.6944825053215027,0.005592307075858116,0.4332963228225708,0.996608316898346,0.9973858594894409,1.0245578289031982,0.6096189022064209,0.9502875804901123,0.43111690878868103,0.5177475214004517
20,5249,0.1836521178483963,0.803098738193512,0.0057824659161269665,0.4519045054912567,0.9966304898262024,0.9973369240760803,1.0506740808486938,0.618061363697052,0.9731280207633972,0.43970105051994324,0.5260936617851257
21,5499,0.1634741872549057,0.8448747396469116,0.005702550057321787,0.44437435269355774,0.9966617226600647,0.9974004030227661,1.048660397529602,0.6164361834526062,0.970379650592804,0.43943798542022705,0.5251702666282654
22,5749,0.15157775580883026,0.85884028673172,0.005800673738121986,0.4442170560359955,0.9966449737548828,0.9974099397659302,1.0340557098388672,0.6127780079841614,0.9588301181793213,0.433884859085083,0.520570695400238
23,5999,0.1366296261548996,0.8732874393463135,0.005623271223157644,0.43207207322120667,0.9966475367546082,0.9974544644355774,1.053670883178711,0.6191962361335754,0.9767089486122131,0.4419674873352051,0.5277678966522217
24,6249,0.1366027593612671,0.8658315539360046,0.005744604393839836,0.4363905191421509,0.996615469455719,0.9973346590995789,1.0200607776641846,0.6077842116355896,0.9457460045814514,0.42793869972229004,0.5152206420898438
25,6499,0.10023564100265503,0.9147496223449707,0.0060482691042125225,0.4441748261451721,0.996648907661438,0.9974237680435181,1.009544849395752,0.6039410829544067,0.9357254505157471,0.42517611384391785,0.5119901299476624
